# file...... V_Data_transformer.csv
# date...... Fri May 18 11:46:44 2012
# user...... Luca Meschiari
# host...... (null)
# target.... meter 14
# trigger... (none)
# interval.. 1800
# limit..... 1000000
# timestamp,measured_real_power, voltage_A.real,voltage_A.imag, voltage_B.real,voltage_B.imag, voltage_C.real,voltage_C.imag
2009-07-24 01:30:00 PDT,+4282.03,+2395.73,-7.67589,-1211.99,-2058.14,-1173.47,+2078.69
2009-07-24 02:00:00 PDT,+2267.43,+2394.31,-10.1973,-1204.57,-2070.83,-1189.45,+2078.62
2009-07-24 02:30:00 PDT,+1939.08,+2396.39,-6.48707,-1204.43,-2071.06,-1189.44,+2078.62
2009-07-24 03:00:00 PDT,+1970.02,+2394.72,-9.46469,-1203.74,-2072.21,-1191.09,+2078.6
2009-07-24 03:30:00 PDT,+2004.08,+2395.36,-8.32393,-1204.19,-2071.47,-1190.18,+2078.61
2009-07-24 04:00:00 PDT,+1781.83,+2395.96,-7.25537,-1203.67,-2072.33,-1191.01,+2078.6
2009-07-24 04:30:00 PDT,+1900.98,+2394.83,-9.28458,-1203.61,-2072.43,-1191.57,+2078.59
2009-07-24 05:00:00 PDT,+1728.82,+2396.5,-6.28301,-1203.72,-2072.25,-1190.72,+2078.6
2009-07-24 05:30:00 PDT,+1904.99,+2394.59,-9.70497,-1203.58,-2072.48,-1191.94,+2078.59
2009-07-24 06:00:00 PDT,+2003.13,+2395.87,-7.42357,-1204.55,-2070.85,-1189.88,+2078.62
2009-07-24 06:30:00 PDT,+4231.53,+2379.71,-35.4196,-1204.64,-2070.7,-1191.55,+2078.59
2009-07-24 07:00:00 PDT,+3255.31,+2389.5,-18.6799,-1206.8,-2067.06,-1189.98,+2078.61
2009-07-24 07:30:00 PDT,+2022.21,+2394.24,-10.3295,-1203.67,-2072.34,-1191.22,+2078.6
2009-07-24 08:00:00 PDT,+1691.88,+2396.98,-5.43087,-1203.79,-2072.13,-1190.39,+2078.61
2009-07-24 08:30:00 PDT,+1577.71,+2397.32,-4.81831,-1203.87,-2072,-1191.41,+2078.6
2009-07-24 09:00:00 PDT,+1539.7,+2396.93,-5.52684,-1203.24,-2073.05,-1191.52,+2078.59
2009-07-24 09:30:00 PDT,+3820.08,+2396.19,-6.84883,-1210.19,-2061.28,-1175.29,+2078.71
2009-07-24 10:00:00 PDT,+2604.19,+2396.75,-5.85095,-1206.88,-2066.93,-1184.37,+2078.67
2009-07-24 10:30:00 PDT,+2630.36,+2397.41,-4.65023,-1207.66,-2065.6,-1184.17,+2078.67
2009-07-24 11:00:00 PDT,+2653.25,+2397.19,-5.04699,-1207.17,-2066.43,-1183.34,+2078.67
2009-07-24 11:30:00 PDT,+2763.61,+2397.39,-4.68639,-1207.96,-2065.09,-1182.96,+2078.68
2009-07-24 12:00:00 PDT,+4507.83,+2389.51,-18.6209,-1206.18,-2068.11,-1171.4,+2078.69
2009-07-24 12:30:00 PDT,+2853.04,+2397.1,-5.21478,-1207.94,-2065.12,-1182.31,+2078.68
2009-07-24 13:00:00 PDT,+2992.1,+2394.48,-9.89745,-1206.57,-2067.45,-1183.06,+2078.68
2009-07-24 13:30:00 PDT,+2621.36,+2396.45,-6.37938,-1206.63,-2067.35,-1184.24,+2078.67
2009-07-24 14:00:00 PDT,+2583.08,+2395.98,-7.23131,-1206.63,-2067.35,-1185.75,+2078.66
2009-07-24 14:30:00 PDT,+3103.66,+2391.75,-14.7259,-1206.06,-2068.32,-1186.06,+2078.66
